Sexo;Sector económico;Edad;Periodo;Total
Mujeres;Construcción;55 y más años;2010T1;0,7
Mujeres;Construcción;55 y más años;2009T4;0,2
Mujeres;Construcción;55 y más años;2009T3;0,4
Mujeres;Construcción;55 y más años;2009T2;..
Mujeres;Construcción;55 y más años;2009T1;..
Mujeres;Construcción;55 y más años;2008T4;..
Mujeres;Construcción;55 y más años;2008T3;..
Mujeres;Construcción;55 y más años;2008T2;0,5
Mujeres;Construcción;55 y más años;2008T1;0,1
Mujeres;Servicios;Total;2025T1;642,8
Mujeres;Servicios;Total;2024T4;564,7
Mujeres;Servicios;Total;2024T3;622,3
Mujeres;Servicios;Total;2024T2;604,7
Mujeres;Servicios;Total;2024T1;714,8
Mujeres;Servicios;Total;2023T4;647,5
Mujeres;Servicios;Total;2023T3;652,3
Mujeres;Servicios;Total;2023T2;631,2
Mujeres;Servicios;Total;2023T1;741,7
Mujeres;Servicios;Total;2022T4;661,4
Mujeres;Servicios;Total;2022T3;661
Mujeres;Servicios;Total;2022T2;570,3
Mujeres;Servicios;Total;2022T1;646,4
Mujeres;Servicios;Total;2021T4;580,5
Mujeres;Servicios;Total;2021T3;655,8
Mujeres;Servicios;Total;2021T2;617,8
Mujeres;Servicios;Total;2021T1;794,1
Mujeres;Servicios;Total;2020T4;834,8
Mujeres;Servicios;Total;2020T3;899,7
Mujeres;Servicios;Total;2020T2;878,7
Mujeres;Servicios;Total;2020T1;755,8
Mujeres;Servicios;Total;2019T4;679,5
Mujeres;Servicios;Total;2019T3;680,3
Mujeres;Servicios;Total;2019T2;659,5
Mujeres;Servicios;Total;2019T1;734,7
Mujeres;Servicios;Total;2018T4;669,3
Mujeres;Servicios;Total;2018T3;631,7
Mujeres;Servicios;Total;2018T2;654,2
Mujeres;Servicios;Total;2018T1;740,9
Mujeres;Servicios;Total;2017T4;702,3
Mujeres;Servicios;Total;2017T3;669,1
Mujeres;Servicios;Total;2017T2;703,4
Mujeres;Servicios;Total;2017T1;788,9
Mujeres;Servicios;Total;2016T4;740,4
Mujeres;Servicios;Total;2016T3;713,5
Mujeres;Servicios;Total;2016T2;744,7
Mujeres;Servicios;Total;2016T1;814,7
Mujeres;Servicios;Total;2015T4;774,2
Mujeres;Servicios;Total;2015T3;761,7
Mujeres;Servicios;Total;2015T2;788,8
Mujeres;Servicios;Total;2015T1;829
Mujeres;Servicios;Total;2014T4;793,1
Mujeres;Servicios;Total;2014T3;813,9
Mujeres;Servicios;Total;2014T2;831,8
Mujeres;Servicios;Total;2014T1;900,5
Mujeres;Servicios;Total;2013T4;883,2
Mujeres;Servicios;Total;2013T3;888,2
Mujeres;Servicios;Total;2013T2;968,2
Mujeres;Servicios;Total;2013T1;1.044,3
Mujeres;Servicios;Total;2012T4;995,6
Mujeres;Servicios;Total;2012T3;949,6
Mujeres;Servicios;Total;2012T2;958
Mujeres;Servicios;Total;2012T1;1.007,3
Mujeres;Servicios;Total;2011T4;905,8
Mujeres;Servicios;Total;2011T3;856,8
Mujeres;Servicios;Total;2011T2;807,6
Mujeres;Servicios;Total;2011T1;859,4
Mujeres;Servicios;Total;2010T4;807,1
Mujeres;Servicios;Total;2010T3;812,3
Mujeres;Servicios;Total;2010T2;835
Mujeres;Servicios;Total;2010T1;876,4
Mujeres;Servicios;Total;2009T4;821,8
Mujeres;Servicios;Total;2009T3;815,8
Mujeres;Servicios;Total;2009T2;846,2
Mujeres;Servicios;Total;2009T1;837
Mujeres;Servicios;Total;2008T4;681,1
Mujeres;Servicios;Total;2008T3;574
Mujeres;Servicios;Total;2008T2;554,5
Mujeres;Servicios;Total;2008T1;536,4
Mujeres;Servicios;De 16 a 19 años;2025T1;15,4
Mujeres;Servicios;De 16 a 19 años;2024T4;21
Mujeres;Servicios;De 16 a 19 años;2024T3;14,6
Mujeres;Servicios;De 16 a 19 años;2024T2;19,9
Mujeres;Servicios;De 16 a 19 años;2024T1;18,8
Mujeres;Servicios;De 16 a 19 años;2023T4;12,1
Mujeres;Servicios;De 16 a 19 años;2023T3;18,6
Mujeres;Servicios;De 16 a 19 años;2023T2;16,1
Mujeres;Servicios;De 16 a 19 años;2023T1;16,1
Mujeres;Servicios;De 16 a 19 años;2022T4;10,5
Mujeres;Servicios;De 16 a 19 años;2022T3;16,6
Mujeres;Servicios;De 16 a 19 años;2022T2;17,1
Mujeres;Servicios;De 16 a 19 años;2022T1;12,2
Mujeres;Servicios;De 16 a 19 años;2021T4;11,4
Mujeres;Servicios;De 16 a 19 años;2021T3;10,3
Mujeres;Servicios;De 16 a 19 años;2021T2;15,4
Mujeres;Servicios;De 16 a 19 años;2021T1;13,4
Mujeres;Servicios;De 16 a 19 años;2020T4;17,4
Mujeres;Servicios;De 16 a 19 años;2020T3;21,4
Mujeres;Servicios;De 16 a 19 años;2020T2;17,4
Mujeres;Servicios;De 16 a 19 años;2020T1;15,4
Mujeres;Servicios;De 16 a 19 años;2019T4;14,7
Mujeres;Servicios;De 16 a 19 años;2019T3;11,5
Mujeres;Servicios;De 16 a 19 años;2019T2;14,5
Mujeres;Servicios;De 16 a 19 años;2019T1;15,1
Mujeres;Servicios;De 16 a 19 años;2018T4;13,1
Mujeres;Servicios;De 16 a 19 años;2018T3;12,8
Mujeres;Servicios;De 16 a 19 años;2018T2;17,5
Mujeres;Servicios;De 16 a 19 años;2018T1;19,6
Mujeres;Servicios;De 16 a 19 años;2017T4;15
Mujeres;Servicios;De 16 a 19 años;2017T3;9,1
Mujeres;Servicios;De 16 a 19 años;2017T2;13,3
Mujeres;Servicios;De 16 a 19 años;2017T1;14
Mujeres;Servicios;De 16 a 19 años;2016T4;13,4
Mujeres;Servicios;De 16 a 19 años;2016T3;12
Mujeres;Servicios;De 16 a 19 años;2016T2;14,6
Mujeres;Servicios;De 16 a 19 años;2016T1;16
Mujeres;Servicios;De 16 a 19 años;2015T4;13,2
Mujeres;Servicios;De 16 a 19 años;2015T3;11,2
Mujeres;Servicios;De 16 a 19 años;2015T2;15,2
Mujeres;Servicios;De 16 a 19 años;2015T1;16,4
Mujeres;Servicios;De 16 a 19 años;2014T4;14
Mujeres;Servicios;De 16 a 19 años;2014T3;14,4
Mujeres;Servicios;De 16 a 19 años;2014T2;10,8
Mujeres;Servicios;De 16 a 19 años;2014T1;15
Mujeres;Servicios;De 16 a 19 años;2013T4;13,3
Mujeres;Servicios;De 16 a 19 años;2013T3;18,4
Mujeres;Servicios;De 16 a 19 años;2013T2;14,9
Mujeres;Servicios;De 16 a 19 años;2013T1;12,3
Mujeres;Servicios;De 16 a 19 años;2012T4;16,5
Mujeres;Servicios;De 16 a 19 años;2012T3;19,3
Mujeres;Servicios;De 16 a 19 años;2012T2;24,3
Mujeres;Servicios;De 16 a 19 años;2012T1;24,4
Mujeres;Servicios;De 16 a 19 años;2011T4;21,3
Mujeres;Servicios;De 16 a 19 años;2011T3;23,6
Mujeres;Servicios;De 16 a 19 años;2011T2;20,3
Mujeres;Servicios;De 16 a 19 años;2011T1;16,5
Mujeres;Servicios;De 16 a 19 años;2010T4;24,7
Mujeres;Servicios;De 16 a 19 años;2010T3;26,6
Mujeres;Servicios;De 16 a 19 años;2010T2;27,7
Mujeres;Servicios;De 16 a 19 años;2010T1;25,2
Mujeres;Servicios;De 16 a 19 años;2009T4;25,9
Mujeres;Servicios;De 16 a 19 años;2009T3;33,1
Mujeres;Servicios;De 16 a 19 años;2009T2;33,2
Mujeres;Servicios;De 16 a 19 años;2009T1;41,5
Mujeres;Servicios;De 16 a 19 años;2008T4;40,9
Mujeres;Servicios;De 16 a 19 años;2008T3;36,6
Mujeres;Servicios;De 16 a 19 años;2008T2;42,5
Mujeres;Servicios;De 16 a 19 años;2008T1;33,8
Mujeres;Servicios;De 20 a 24 años;2025T1;89
Mujeres;Servicios;De 20 a 24 años;2024T4;74,8
Mujeres;Servicios;De 20 a 24 años;2024T3;82,4
Mujeres;Servicios;De 20 a 24 años;2024T2;77,9
Mujeres;Servicios;De 20 a 24 años;2024T1;83,4
Mujeres;Servicios;De 20 a 24 años;2023T4;77,1
Mujeres;Servicios;De 20 a 24 años;2023T3;75,3
Mujeres;Servicios;De 20 a 24 años;2023T2;86,2
Mujeres;Servicios;De 20 a 24 años;2023T1;93,9
Mujeres;Servicios;De 20 a 24 años;2022T4;77,3
Mujeres;Servicios;De 20 a 24 años;2022T3;87,5
Mujeres;Servicios;De 20 a 24 años;2022T2;70,5
Mujeres;Servicios;De 20 a 24 años;2022T1;57,3
Mujeres;Servicios;De 20 a 24 años;2021T4;59,4
Mujeres;Servicios;De 20 a 24 años;2021T3;74,8
Mujeres;Servicios;De 20 a 24 años;2021T2;78
Mujeres;Servicios;De 20 a 24 años;2021T1;94,5
Mujeres;Servicios;De 20 a 24 años;2020T4;91
Mujeres;Servicios;De 20 a 24 años;2020T3;118,5
Mujeres;Servicios;De 20 a 24 años;2020T2;114,5
Mujeres;Servicios;De 20 a 24 años;2020T1;93,2
Mujeres;Servicios;De 20 a 24 años;2019T4;82,7
Mujeres;Servicios;De 20 a 24 años;2019T3;88,1
Mujeres;Servicios;De 20 a 24 años;2019T2;89
Mujeres;Servicios;De 20 a 24 años;2019T1;101,5
Mujeres;Servicios;De 20 a 24 años;2018T4;86,5
Mujeres;Servicios;De 20 a 24 años;2018T3;66,7
Mujeres;Servicios;De 20 a 24 años;2018T2;69,5
Mujeres;Servicios;De 20 a 24 años;2018T1;65,5
Mujeres;Servicios;De 20 a 24 años;2017T4;72,1
Mujeres;Servicios;De 20 a 24 años;2017T3;78,8
Mujeres;Servicios;De 20 a 24 años;2017T2;84,4
Mujeres;Servicios;De 20 a 24 años;2017T1;93,6
Mujeres;Servicios;De 20 a 24 años;2016T4;94,3
Mujeres;Servicios;De 20 a 24 años;2016T3;86,1
Mujeres;Servicios;De 20 a 24 años;2016T2;106,5
Mujeres;Servicios;De 20 a 24 años;2016T1;111,3
Mujeres;Servicios;De 20 a 24 años;2015T4;104,8
Mujeres;Servicios;De 20 a 24 años;2015T3;100
Mujeres;Servicios;De 20 a 24 años;2015T2;100,3
Mujeres;Servicios;De 20 a 24 años;2015T1;97,4
Mujeres;Servicios;De 20 a 24 años;2014T4;96,5
Mujeres;Servicios;De 20 a 24 años;2014T3;101,4
Mujeres;Servicios;De 20 a 24 años;2014T2;101,8
Mujeres;Servicios;De 20 a 24 años;2014T1;125,5
Mujeres;Servicios;De 20 a 24 años;2013T4;113,3
Mujeres;Servicios;De 20 a 24 años;2013T3;113,9
Mujeres;Servicios;De 20 a 24 años;2013T2;133,1
Mujeres;Servicios;De 20 a 24 años;2013T1;142,6
Mujeres;Servicios;De 20 a 24 años;2012T4;140,3
Mujeres;Servicios;De 20 a 24 años;2012T3;129,6
Mujeres;Servicios;De 20 a 24 años;2012T2;146,9
Mujeres;Servicios;De 20 a 24 años;2012T1;137
Mujeres;Servicios;De 20 a 24 años;2011T4;133,2
Mujeres;Servicios;De 20 a 24 años;2011T3;125
Mujeres;Servicios;De 20 a 24 años;2011T2;127,2
Mujeres;Servicios;De 20 a 24 años;2011T1;129,9
Mujeres;Servicios;De 20 a 24 años;2010T4;119,4
Mujeres;Servicios;De 20 a 24 años;2010T3;127,8
Mujeres;Servicios;De 20 a 24 años;2010T2;121,3
Mujeres;Servicios;De 20 a 24 años;2010T1;121,8
Mujeres;Servicios;De 20 a 24 años;2009T4;126,4
Mujeres;Servicios;De 20 a 24 años;2009T3;152,9
Mujeres;Servicios;De 20 a 24 años;2009T2;140,6
Mujeres;Servicios;De 20 a 24 años;2009T1;133,8
Mujeres;Servicios;De 20 a 24 años;2008T4;110,5
Mujeres;Servicios;De 20 a 24 años;2008T3;99
Mujeres;Servicios;De 20 a 24 años;2008T2;98,5
Mujeres;Servicios;De 20 a 24 años;2008T1;85,2
Mujeres;Servicios;De 25 a 54 años;2025T1;443
Mujeres;Servicios;De 25 a 54 años;2024T4;394
Mujeres;Servicios;De 25 a 54 años;2024T3;432,2
Mujeres;Servicios;De 25 a 54 años;2024T2;434,4
Mujeres;Servicios;De 25 a 54 años;2024T1;517,5
Mujeres;Servicios;De 25 a 54 años;2023T4;473,9
Mujeres;Servicios;De 25 a 54 años;2023T3;453,4
Mujeres;Servicios;De 25 a 54 años;2023T2;436,4
Mujeres;Servicios;De 25 a 54 años;2023T1;529,5
Mujeres;Servicios;De 25 a 54 años;2022T4;490,6
Mujeres;Servicios;De 25 a 54 años;2022T3;477,6
Mujeres;Servicios;De 25 a 54 años;2022T2;403,6
Mujeres;Servicios;De 25 a 54 años;2022T1;494,6
Mujeres;Servicios;De 25 a 54 años;2021T4;427,2
Mujeres;Servicios;De 25 a 54 años;2021T3;470,3
Mujeres;Servicios;De 25 a 54 años;2021T2;455,2
Mujeres;Servicios;De 25 a 54 años;2021T1;602,1
Mujeres;Servicios;De 25 a 54 años;2020T4;641,7
Mujeres;Servicios;De 25 a 54 años;2020T3;680,7
Mujeres;Servicios;De 25 a 54 años;2020T2;672,9
Mujeres;Servicios;De 25 a 54 años;2020T1;567,7
Mujeres;Servicios;De 25 a 54 años;2019T4;500,4
Mujeres;Servicios;De 25 a 54 años;2019T3;510
Mujeres;Servicios;De 25 a 54 años;2019T2;489,5
Mujeres;Servicios;De 25 a 54 años;2019T1;547,1
Mujeres;Servicios;De 25 a 54 años;2018T4;497,1
Mujeres;Servicios;De 25 a 54 años;2018T3;489,1
Mujeres;Servicios;De 25 a 54 años;2018T2;505,9
Mujeres;Servicios;De 25 a 54 años;2018T1;588,5
Mujeres;Servicios;De 25 a 54 años;2017T4;556,2
Mujeres;Servicios;De 25 a 54 años;2017T3;522,5
Mujeres;Servicios;De 25 a 54 años;2017T2;550,3
Mujeres;Servicios;De 25 a 54 años;2017T1;623,3
Mujeres;Servicios;De 25 a 54 años;2016T4;572,1
Mujeres;Servicios;De 25 a 54 años;2016T3;552,3
Mujeres;Servicios;De 25 a 54 años;2016T2;572,3
Mujeres;Servicios;De 25 a 54 años;2016T1;637,8
Mujeres;Servicios;De 25 a 54 años;2015T4;606,4
Mujeres;Servicios;De 25 a 54 años;2015T3;588,8
Mujeres;Servicios;De 25 a 54 años;2015T2;615,9
Mujeres;Servicios;De 25 a 54 años;2015T1;665,1
Mujeres;Servicios;De 25 a 54 años;2014T4;634,8
Mujeres;Servicios;De 25 a 54 años;2014T3;642,5
Mujeres;Servicios;De 25 a 54 años;2014T2;664,8
Mujeres;Servicios;De 25 a 54 años;2014T1;705,1
Mujeres;Servicios;De 25 a 54 años;2013T4;703,3
Mujeres;Servicios;De 25 a 54 años;2013T3;706,7
Mujeres;Servicios;De 25 a 54 años;2013T2;767,6
Mujeres;Servicios;De 25 a 54 años;2013T1;824,3
Mujeres;Servicios;De 25 a 54 años;2012T4;779,3
Mujeres;Servicios;De 25 a 54 años;2012T3;740,7
Mujeres;Servicios;De 25 a 54 años;2012T2;733,4
Mujeres;Servicios;De 25 a 54 años;2012T1;790,8
Mujeres;Servicios;De 25 a 54 años;2011T4;706,9
Mujeres;Servicios;De 25 a 54 años;2011T3;667,6
Mujeres;Servicios;De 25 a 54 años;2011T2;624,5
Mujeres;Servicios;De 25 a 54 años;2011T1;675,9
Mujeres;Servicios;De 25 a 54 años;2010T4;634,8
Mujeres;Servicios;De 25 a 54 años;2010T3;620,6
Mujeres;Servicios;De 25 a 54 años;2010T2;650,3
Mujeres;Servicios;De 25 a 54 años;2010T1;693,3
Mujeres;Servicios;De 25 a 54 años;2009T4;636,2
Mujeres;Servicios;De 25 a 54 años;2009T3;595,2
Mujeres;Servicios;De 25 a 54 años;2009T2;634,3
Mujeres;Servicios;De 25 a 54 años;2009T1;620,7
Mujeres;Servicios;De 25 a 54 años;2008T4;500,3
Mujeres;Servicios;De 25 a 54 años;2008T3;409,9
Mujeres;Servicios;De 25 a 54 años;2008T2;391,9
Mujeres;Servicios;De 25 a 54 años;2008T1;395,5
Mujeres;Servicios;55 y más años;2025T1;95,5
Mujeres;Servicios;55 y más años;2024T4;74,9
Mujeres;Servicios;55 y más años;2024T3;93,1
Mujeres;Servicios;55 y más años;2024T2;72,6
Mujeres;Servicios;55 y más años;2024T1;95,1
Mujeres;Servicios;55 y más años;2023T4;84,4
Mujeres;Servicios;55 y más años;2023T3;105,1
Mujeres;Servicios;55 y más años;2023T2;92,4
Mujeres;Servicios;55 y más años;2023T1;102,2
Mujeres;Servicios;55 y más años;2022T4;83
Mujeres;Servicios;55 y más años;2022T3;79,4
Mujeres;Servicios;55 y más años;2022T2;79,1
Mujeres;Servicios;55 y más años;2022T1;82,3
Mujeres;Servicios;55 y más años;2021T4;82,5
Mujeres;Servicios;55 y más años;2021T3;100,3
Mujeres;Servicios;55 y más años;2021T2;69,3
Mujeres;Servicios;55 y más años;2021T1;84,1
Mujeres;Servicios;55 y más años;2020T4;84,7
Mujeres;Servicios;55 y más años;2020T3;79
Mujeres;Servicios;55 y más años;2020T2;73,9
Mujeres;Servicios;55 y más años;2020T1;79,5
Mujeres;Servicios;55 y más años;2019T4;81,6
Mujeres;Servicios;55 y más años;2019T3;70,8
Mujeres;Servicios;55 y más años;2019T2;66,6
Mujeres;Servicios;55 y más años;2019T1;71,1
Mujeres;Servicios;55 y más años;2018T4;72,6
Mujeres;Servicios;55 y más años;2018T3;63,1
Mujeres;Servicios;55 y más años;2018T2;61,4
Mujeres;Servicios;55 y más años;2018T1;67,4
Mujeres;Servicios;55 y más años;2017T4;59
Mujeres;Servicios;55 y más años;2017T3;58,8
Mujeres;Servicios;55 y más años;2017T2;55,4
Mujeres;Servicios;55 y más años;2017T1;58
Mujeres;Servicios;55 y más años;2016T4;60,6
Mujeres;Servicios;55 y más años;2016T3;63,2
Mujeres;Servicios;55 y más años;2016T2;51,4
Mujeres;Servicios;55 y más años;2016T1;49,5
Mujeres;Servicios;55 y más años;2015T4;49,7
Mujeres;Servicios;55 y más años;2015T3;61,7
Mujeres;Servicios;55 y más años;2015T2;57,3
Mujeres;Servicios;55 y más años;2015T1;50,1
Mujeres;Servicios;55 y más años;2014T4;47,9
Mujeres;Servicios;55 y más años;2014T3;55,5
Mujeres;Servicios;55 y más años;2014T2;54,4
Mujeres;Servicios;55 y más años;2014T1;54,9
Mujeres;Servicios;55 y más años;2013T4;53,2
Mujeres;Servicios;55 y más años;2013T3;49,2
Mujeres;Servicios;55 y más años;2013T2;52,6
Mujeres;Servicios;55 y más años;2013T1;65
Mujeres;Servicios;55 y más años;2012T4;59,4
Mujeres;Servicios;55 y más años;2012T3;60
Mujeres;Servicios;55 y más años;2012T2;53,4
Mujeres;Servicios;55 y más años;2012T1;55,2
Mujeres;Servicios;55 y más años;2011T4;44,4
Mujeres;Servicios;55 y más años;2011T3;40,6
Mujeres;Servicios;55 y más años;2011T2;35,6
Mujeres;Servicios;55 y más años;2011T1;37,1
Mujeres;Servicios;55 y más años;2010T4;28,3
Mujeres;Servicios;55 y más años;2010T3;37,4
Mujeres;Servicios;55 y más años;2010T2;35,7
Mujeres;Servicios;55 y más años;2010T1;36,1
Mujeres;Servicios;55 y más años;2009T4;33,2
Mujeres;Servicios;55 y más años;2009T3;34,6
Mujeres;Servicios;55 y más años;2009T2;38,1
Mujeres;Servicios;55 y más años;2009T1;41
Mujeres;Servicios;55 y más años;2008T4;29,4
Mujeres;Servicios;55 y más años;2008T3;28,6
Mujeres;Servicios;55 y más años;2008T2;21,6
Mujeres;Servicios;55 y más años;2008T1;21,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2025T1;723,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T4;708
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T3;731,6
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T2;753,1
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2024T1;743
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T4;783,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T3;793,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T2;766,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2023T1;850,3
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T4;878,8
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T3;876,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T2;913,6
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2022T1;940,6
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T4;986,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T3;1.056,8
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T2;1.180,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2021T1;1.037,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T4;1.021,8
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T3;920,3
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T2;692,6
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2020T1;868,3
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T4;881,3
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T3;910,1
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T2;908,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2019T1;920,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T4;934
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T3;951,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T2;1.028,1
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2018T1;1.069,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T4;1.112,3
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T3;1.109
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T2;1.171,1
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2017T1;1.236,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T4;1.272,6
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T3;1.343,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T2;1.433,6
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2016T1;1.459,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T4;1.477,2
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T3;1.492,8
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T2;1.633
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2015T1;1.657
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T4;1.674,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T3;1.663,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T2;1.696,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2014T1;1.747
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T4;1.760,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T3;1.704,1
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T2;1.696,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2013T1;1.678,1
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T4;1.620
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T3;1.541,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T2;1.466
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2012T1;1.413,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T4;1.348,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T3;1.271,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T2;1.237,8
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2011T1;1.240,6
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T4;1.172,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T3;1.099,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T2;1.085,1
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2010T1;1.011,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T4;925,2
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T3;808,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T2;778,2
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2009T1;754,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T4;645,2
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T3;521,7
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T2;508,2
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;Total;2008T1;496,5
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2025T1;24,8
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T4;38,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T3;52,3
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T2;44,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2024T1;28,3
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T4;36,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T3;44,2
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T2;37,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2023T1;32,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T4;31,8
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T3;44,4
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T2;42,9
Mujeres;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;De 16 a 19 años;2022T1;42,7
